t,true_px,true_py,meas_px,meas_py,est_px,est_py
12.37,29.8449,0.504545,29.4248,0.56837,29.8122,0.617626
12.38,29.8652,0.49595,30.0022,0.651431,29.8543,0.623084
12.39,29.8855,0.486373,29.1687,0.867396,29.7876,0.6549
12.4,29.9059,0.475816,29.9639,0.477793,29.8265,0.634789
12.41,29.9262,0.464278,29.9148,0.472401,29.8549,0.616026
12.42,29.9465,0.451759,30.1136,0.311406,29.9048,0.579066
12.43,29.9668,0.438581,29.1743,0.749048,29.8318,0.600496
12.44,29.9871,0.449195,30.0864,0.526796,29.8797,0.591981
12.45,30.0074,0.458828,30.1553,0.305822,29.9309,0.55675
12.46,30.0277,0.467479,29.8463,0.689627,29.9379,0.573027
12.47,30.0481,0.47515,29.5796,0.88744,29.9104,0.612322
12.48,30.0684,0.48184,30.2525,0.251203,29.9692,0.568176
12.49,30.0887,0.487548,29.7123,-0.454366,29.9542,0.440503
12.5,30.109,0.492276,29.8457,0.630635,29.957,0.461368
12.51,30.1293,0.496022,29.7364,0.700489,29.9455,0.488874
12.52,30.1496,0.498788,30.275,0.479494,30.0019,0.486029
12.53,30.1699,0.500573,30.7013,0.545851,30.1053,0.4918
12.54,30.1902,0.501377,29.1712,0.773373,30.0068,0.525412
12.55,30.2106,0.501199,30.2787,0.679629,30.0561,0.543904
12.56,30.2309,0.500041,30.1589,0.117975,30.0851,0.490424
12.57,30.2512,0.497901,29.6028,0.623712,30.0412,0.505566
12.58,30.2715,0.494781,30.4575,0.716812,30.1081,0.530805
12.59,30.2918,0.49068,30.0914,0.168233,30.1221,0.485018
12.6,30.3121,0.485597,30.7543,0.527655,30.217,0.488808
12.61,30.3324,0.479534,30.5644,0.145066,30.278,0.444504
12.62,30.3528,0.47249,30.4873,0.922288,30.3226,0.501784
12.63,30.3731,0.464464,29.7756,0.757477,30.2734,0.53266
12.64,30.3934,0.455458,30.2862,0.584872,30.2925,0.538845
12.65,30.4137,0.445471,30.5081,0.622403,30.3369,0.549086
12.66,30.434,0.44119,30.2234,0.517848,30.3407,0.545229
12.67,30.4543,0.449249,30.5709,0.461238,30.3871,0.534705
12.68,30.4746,0.456326,30.1854,0.365923,30.3801,0.51337
12.69,30.4949,0.462423,30.2649,0.548458,30.3834,0.517016
12.7,30.5153,0.467538,30.462,0.716673,30.4104,0.541297
12.71,30.5356,0.471673,30.6796,0.445785,30.4614,0.529291
12.72,30.5559,0.474826,30.2919,-0.0165806,30.4584,0.460824
12.73,30.5762,0.476999,30.102,0.0885573,30.4314,0.412533
12.74,30.5965,0.478191,31.1239,0.310823,30.5344,0.396994
12.75,30.6168,0.478401,29.9336,0.470612,30.4778,0.403065
12.76,30.6371,0.477631,30.0766,0.46236,30.4444,0.407559
12.77,30.6575,0.475879,31.1757,0.927269,30.5512,0.469679
12.78,30.6778,0.473147,30.3647,0.345815,30.5454,0.452915
12.79,30.6981,0.469433,30.979,1.12177,30.6164,0.53474
12.8,30.7184,0.464739,30.7241,0.647422,30.6479,0.548991
12.81,30.7387,0.459063,31.259,0.69614,30.7424,0.56785
12.82,30.759,0.452407,30.7435,0.595603,30.7625,0.57221
12.83,30.7793,0.44477,30.6139,0.528815,30.7638,0.567764
12.84,30.7996,0.43997,31.1041,-0.0621888,30.8256,0.490001
12.85,30.82,0.446325,30.6836,0.226615,30.8281,0.45626
12.86,30.8403,0.451699,30.7078,0.229593,30.8329,0.426384
12.87,30.8606,0.456093,30.8321,0.387831,30.8522,0.419369
12.88,30.8809,0.459505,30.8855,0.739374,30.8757,0.457
12.89,30.9012,0.461936,31.6002,0.798514,30.9854,0.498196
12.9,30.9215,0.463386,30.8039,0.517642,30.9841,0.500137
12.91,30.9418,0.463856,31.0851,0.774264,31.0174,0.533915
12.92,30.9622,0.463344,30.9454,0.903401,31.0293,0.580342
12.93,30.9825,0.461851,31.012,0.768114,31.0479,0.6051
12.94,31.0028,0.459377,30.42,0.234336,30.9901,0.560668
12.95,31.0231,0.455922,31.1429,0.972087,31.0279,0.612826
12.96,31.0434,0.451487,31.1023,1.05069,31.0563,0.669404
12.97,31.0637,0.44607,31.3366,0.599568,31.1106,0.663816
12.98,31.084,0.439672,31.1482,0.541027,31.1353,0.651419
12.99,31.1043,0.442731,31.2042,-0.249709,31.1639,0.54155
13,31.1247,0.447035,31.6644,0.75766,31.2465,0.568633
13.01,31.145,0.450358,31.1357,0.4021,31.2541,0.548555
13.02,31.1653,0.4527,31.2769,-0.15922,31.2781,0.46048
13.03,31.1856,0.454061,31.1892,0.235435,31.2881,0.430712
13.04,31.2059,0.454441,31.7613,0.512538,31.3679,0.438629
13.05,31.2262,0.45384,31.1207,0.82598,31.359,0.484902
13.06,31.2465,0.452258,31.2051,0.421878,31.3611,0.476037
13.07,31.2668,0.449695,31.7077,0.491595,31.4251,0.47681
13.08,31.2872,0.446151,31.4778,0.140969,31.4533,0.433778
13.09,31.3075,0.441626,30.4824,0.568915,31.3539,0.448605
13.1,31.3278,0.440261,31.0339,0.508114,31.333,0.454371
13.11,31.3481,0.443773,31.612,0.476121,31.3859,0.455592
13.12,31.3684,0.446304,30.8898,0.646658,31.3427,0.478005
13.13,31.3887,0.447854,31.8257,0.565081,31.4204,0.487968
13.14,31.409,0.448423,31.1401,0.657517,31.404,0.508463
13.15,31.4294,0.448011,31.5079,0.145265,31.4348,0.462942
13.16,31.4497,0.446618,31.2001,0.50341,31.4236,0.466803
13.17,31.47,0.444244,31.1523,0.628024,31.4071,0.485847
13.18,31.4903,0.44089,31.6218,0.634885,31.4504,0.503815
13.19,31.5106,0.439886,31.3013,0.854963,31.4489,0.547412
13.2,31.5309,0.442462,31.3259,0.507773,31.4501,0.543202
13.21,31.5512,0.444057,31.8818,0.663571,31.5202,0.558849
13.22,31.5715,0.444671,31.4615,0.538681,31.5303,0.557285
13.23,31.5919,0.444304,31.8263,0.543325,31.5844,0.556438
13.24,31.6122,0.442957,31.7184,-0.16272,31.619,0.467549
13.25,31.6325,0.440628,31.7876,0.397739,31.6582,0.457726
13.26,31.6528,0.439352,31.5609,0.613381,31.6647,0.475851
13.27,31.6731,0.441284,31.6633,0.337155,31.6828,0.457673
13.28,31.6934,0.442235,32.0147,0.771086,31.7425,0.495538
13.29,31.7137,0.442205,31.5204,0.949168,31.7338,0.55176
13.3,31.7341,0.441194,31.5178,0.547352,31.7253,0.552063
13.31,31.7544,0.439201,31.6099,0.750429,31.7287,0.577655
13.32,31.7747,0.439834,31.609,0.350353,31.7311,0.550667
13.33,31.795,0.44079,31.1581,0.13764,31.6766,0.499878
13.34,31.8153,0.440765,32.0335,0.332912,31.7366,0.478666
13.35,31.8356,0.439759,31.2444,0.0614784,31.6915,0.425774
13.36,31.8559,0.439035,32.1187,0.356573,31.7597,0.41517
13.37,31.8762,0.439908,31.926,1.12722,31.7965,0.501876
13.38,31.8966,0.4398,32.0747,0.696911,31.8477,0.526014
13.39,31.9169,0.438712,31.881,0.42268,31.869,0.513451
13.4,31.9372,0.439312,32.0236,0.00778624,31.9055,0.450399
13.41,31.9575,0.439192,31.7983,0.500996,31.9097,0.455382
13.42,31.9778,0.438822,31.6181,0.703575,31.8905,0.485166
13.43,31.9981,0.438987,32.0429,0.708024,31.9259,0.512468
13.44,32.0184,0.438754,32.0773,0.78014,31.9615,0.545973
13.45,32.0387,0.438691,32.2592,0.449307,32.0158,0.534743
13.46,32.059,0.438677,32.415,0.577836,32.0835,0.540687
13.47,32.0793,0.438597,31.4838,0.0772044,32.0275,0.483531
13.48,32.0996,0.438593,32.3099,0.098254,32.0799,0.434868
13.49,32.1199,0.438581,32.2145,0.439375,32.1146,0.433796
13.5,32.1402,0.438581,32.3139,0.644854,32.1577,0.458516
13.51,32.1605,0.438581,32.3032,0.910238,32.1946,0.51385
13.52,32.1808,0.438581,32.6217,0.594927,32.2669,0.524167
13.53,32.2011,0.438581,31.6804,0.52909,32.2139,0.525202
13.54,32.2214,0.438581,31.7177,0.269402,32.1705,0.493713
13.55,32.2417,0.438581,32.2554,0.480777,32.1982,0.491832
13.56,32.262,0.438581,32.5772,0.489607,32.2627,0.491253
13.57,32.2822,0.438581,32.0742,0.0846853,32.2574,0.440211
13.58,32.3025,0.438581,32.682,0.581075,32.3281,0.456374
13.59,32.3228,0.438581,32.6772,0.46159,32.3904,0.455999
13.6,32.3431,0.438581,32.2011,0.746092,32.3865,0.491191
13.61,32.3634,0.438581,32.6252,0.887222,32.4353,0.540397
13.62,32.3837,0.438581,32.6624,0.97254,32.4833,0.595191
13.63,32.404,0.438581,32.4535,0.238173,32.4999,0.552684
13.64,32.4243,0.438581,32.8184,-0.0172719,32.5597,0.482623
13.65,32.4446,0.438581,32.3879,0.50095,32.5592,0.484415
13.66,32.4649,0.438581,32.2037,0.016487,32.5352,0.425579
13.67,32.4852,0.438581,32.5711,0.095977,32.559,0.382728
13.68,32.5055,0.438581,31.98,0.31511,32.5061,0.371677
13.69,32.5258,0.438581,32.5454,0.432655,32.5287,0.376496
13.7,32.5461,0.438581,32.2049,0.701067,32.5061,0.414384
13.71,32.5664,0.438581,32.5562,0.593992,32.5292,0.435076
13.72,32.5867,0.438581,32.8509,0.342657,32.5863,0.422317
13.73,32.607,0.438581,32.6306,0.284777,32.6096,0.40368
13.74,32.6272,0.438581,32.8341,0.523089,32.6554,0.416736
13.75,32.6475,0.438581,32.6692,0.0113121,32.6755,0.364631
13.76,32.6678,0.438581,32.433,0.432126,32.6636,0.370439
13.77,32.6881,0.438581,32.9843,0.400816,32.7212,0.371807
13.78,32.7084,0.438581,33.0532,0.220027,32.7811,0.350535
13.79,32.7287,0.438581,32.8569,0.781852,32.8099,0.401619
13.8,32.749,0.438581,33.0806,0.620409,32.8631,0.427369
13.81,32.7693,0.438581,32.6997,0.95311,32.8629,0.492024
13.82,32.7896,0.438581,32.9444,0.526986,32.8927,0.496874
13.83,32.8099,0.438581,32.8959,-0.382351,32.9128,0.387737
13.84,32.8302,0.438581,32.896,0.587184,32.9305,0.410805
13.85,32.8505,0.438581,32.5837,0.203515,32.9068,0.383666
13.86,32.8708,0.438581,32.6918,0.773373,32.8986,0.430465
13.87,32.8911,0.438581,32.5637,0.557349,32.8748,0.445535
13.88,32.9114,0.438581,32.5691,0.145143,32.8536,0.407635
13.89,32.9317,0.438581,33.0836,0.228409,32.8984,0.384036
13.9,32.952,0.438581,32.9435,0.26644,32.9208,0.367643
13.91,32.9722,0.438581,32.8494,0.111032,32.9286,0.333587
13.92,32.9925,0.438581,32.3536,0.211204,32.8734,0.315586
13.93,33.0128,0.438581,32.7903,0.254368,32.8779,0.304893
13.94,33.0331,0.438581,32.9256,-0.0541412,32.8985,0.256879
13.95,33.0534,0.438581,33.1448,0.713997,32.9439,0.309741
13.96,33.0737,0.438581,32.7318,0.452924,32.9328,0.324688
13.97,33.094,0.438581,33.0752,0.284774,32.9653,0.317187
13.98,33.1143,0.438581,33.2625,0.393973,33.0174,0.324147
13.99,33.1346,0.438581,32.7999,0.419499,33.0061,0.333642
14,33.1549,0.438581,33.3261,0.237641,33.0612,0.319526
14.01,33.1752,0.438581,33.2602,0.164229,33.102,0.297755
14.02,33.1955,0.438581,33.2528,0.504857,33.1373,0.320791
14.03,33.2158,0.438581,33.2589,0.626777,33.1693,0.356741
14.04,33.2361,0.438581,33.6084,-0.00434873,33.2412,0.310289
14.05,33.2564,0.438581,33.6617,0.709892,33.312,0.357782
14.06,33.2767,0.438581,33.2839,0.580184,33.3278,0.38426
14.07,33.297,0.438581,33.646,0.410248,33.3868,0.386839
14.08,33.3172,0.438581,33.2956,0.0634832,33.3954,0.345897
14.09,33.3375,0.438581,33.4873,0.0689628,33.4266,0.309867
14.1,33.3578,0.438581,33.3561,0.703076,33.4377,0.356712
14.11,33.3781,0.438581,33.8482,0.6945,33.5086,0.397721
14.12,33.3984,0.438581,33.5364,0.875399,33.5328,0.457113
14.13,33.4187,0.438581,33.3126,0.933534,33.526,0.517652
14.14,33.439,0.438581,33.0936,0.640693,33.4921,0.53539
14.15,33.4593,0.438581,33.3002,0.71212,33.487,0.560156
14.16,33.4796,0.438581,33.8222,0.755192,33.5471,0.587681
14.17,33.4999,0.438581,33.0435,0.494845,33.5033,0.579805
14.18,33.5202,0.438581,33.7063,0.0364945,33.5463,0.515449
14.19,33.5405,0.438581,33.7081,0.8941,33.5847,0.564651
14.2,33.5608,0.438581,33.7068,0.430338,33.6184,0.550867
14.21,33.5811,0.438581,33.4855,0.393945,33.6207,0.533887
14.22,33.6014,0.438581,33.5524,0.476344,33.6306,0.528871
14.23,33.6217,0.438581,33.6396,1.01766,33.6498,0.591868
14.24,33.642,0.438581,33.6554,0.656139,33.6687,0.603218
14.25,33.6623,0.438581,33.9771,0.582714,33.7252,0.604153
14.26,33.6825,0.438581,33.6724,-0.0524917,33.7375,0.525639
14.27,33.7028,0.438581,33.6212,0.653469,33.7416,0.543215
14.28,33.7231,0.438581,33.6344,0.242362,33.7465,0.50764
14.29,33.7434,0.438581,34.0127,0.554932,33.7977,0.514683
14.3,33.7637,0.438581,33.5834,0.611642,33.7896,0.528049
14.31,33.784,0.438581,33.4803,0.308809,33.7689,0.502217
14.32,33.8043,0.438581,33.9137,0.745431,33.8041,0.533492
14.33,33.8246,0.438581,34.0961,0.259274,33.8579,0.500858
14.34,33.8449,0.438581,33.5841,0.276173,33.8419,0.473651
14.35,33.8652,0.438581,33.5948,0.235274,33.8284,0.44412
14.36,33.8855,0.438581,33.9647,0.697684,33.862,0.475327
14.37,33.9058,0.438581,33.6186,0.41777,33.8486,0.468402
14.38,33.9261,0.438581,33.7779,0.453893,33.856,0.466692
14.39,33.9464,0.438581,34.2613,0.326977,33.9225,0.449317
14.4,33.9667,0.438581,34.2967,0.0394147,33.9863,0.397844
14.41,33.987,0.438581,34.1616,0.452334,34.0261,0.403205
14.42,34.0073,0.438581,33.6302,0.809812,33.9952,0.452659
14.43,34.0275,0.438581,33.7376,0.643954,33.9803,0.476359
14.44,34.0478,0.438581,34.1036,0.111842,34.0122,0.431222
14.45,34.0681,0.438581,34.117,0.843159,34.0421,0.481981
14.46,34.0884,0.438581,34.349,0.949693,34.0975,0.540828
14.47,34.1087,0.438581,34.016,0.675202,34.1051,0.559352
14.48,34.129,0.438581,34.0804,0.433596,34.1196,0.545776
14.49,34.1493,0.438581,34.2647,0.696109,34.1551,0.566303
14.5,34.1696,0.438581,34.4714,-0.360662,34.2124,0.452801
14.51,34.1899,0.438581,34.5362,0.310343,34.2714,0.434659
14.52,34.2102,0.438581,34.1552,0.557826,34.2763,0.449276
14.53,34.2305,0.438581,34.4878,0.614105,34.3217,0.469431
14.54,34.2508,0.438581,34.2123,0.659759,34.3276,0.49322
14.55,34.2711,0.438581,34.3532,0.457352,34.35,0.4893
14.56,34.2914,0.438581,34.3009,0.13097,34.3631,0.445042
14.57,34.3117,0.438581,34.5786,0.0086185,34.409,0.390059
14.58,34.332,0.438581,34.3412,0.464009,34.42,0.397575
14.59,34.3523,0.438581,34.0291,0.0145066,34.3905,0.348268
14.6,34.3725,0.438581,34.4415,0.32525,34.4151,0.34285
14.61,34.3928,0.438581,34.6046,0.557306,34.457,0.367012
14.62,34.4131,0.438581,34.2023,0.875922,34.4439,0.428511
14.63,34.4334,0.438581,34.715,0.0537533,34.4957,0.381134
14.64,34.4537,0.438581,34.7608,0.196956,34.5474,0.356518
14.65,34.474,0.438581,34.0632,0.397346,34.5063,0.359482
14.66,34.4943,0.438581,34.4147,0.497455,34.5128,0.374688
14.67,34.5146,0.438581,34.7876,-0.0498893,34.5647,0.320076
14.68,34.5349,0.438581,34.6405,0.562699,34.5924,0.34757
14.69,34.5552,0.438581,34.6919,0.811942,34.6233,0.403406
14.7,34.5755,0.438581,34.2666,0.594286,34.5975,0.426388
14.71,34.5958,0.438581,34.7505,-0.145832,34.6342,0.354667
14.72,34.6161,0.438581,34.9949,0.457034,34.6972,0.365566
14.73,34.6364,0.438581,34.0905,0.285928,34.6404,0.354038
14.74,34.6567,0.438581,34.9535,0.294817,34.6967,0.344845
14.75,34.677,0.438581,34.8007,0.589873,34.7277,0.373463
14.76,34.6973,0.438581,34.5717,0.434251,34.7265,0.379765
14.77,34.7175,0.438581,34.5658,0.632315,34.7242,0.410167
14.78,34.7378,0.438581,34.769,0.152274,34.747,0.377564
14.79,34.7581,0.438581,34.8882,0.224028,34.782,0.357281
14.8,34.7784,0.438581,35.3132,0.771344,34.8659,0.407412
14.81,34.7987,0.438581,34.0844,0.496901,34.7875,0.418175
14.82,34.819,0.438581,34.414,0.468321,34.7577,0.424274
14.83,34.8393,0.438581,35.0455,0.212762,34.8095,0.397858
14.84,34.8596,0.438581,34.5907,0.639125,34.7987,0.427367
14.85,34.8799,0.438581,34.9547,0.279611,34.8341,0.408991
14.86,34.9002,0.438581,34.5193,0.526188,34.811,0.423274
14.87,34.9205,0.438581,34.6653,0.482738,34.8082,0.430674
14.88,34.9408,0.438581,34.8837,0.533595,34.8325,0.443659
14.89,34.9611,0.438581,34.4164,0.50489,34.7957,0.451722
14.9,34.9814,0.438581,35.0928,0.163808,34.8466,0.416382
14.91,35.0017,0.438581,34.6469,0.514699,34.8364,0.428451
14.92,35.022,0.438581,35.0991,0.0183804,34.8832,0.377348
14.93,35.0423,0.438581,35.0393,0.286761,34.9174,0.364993
14.94,35.0625,0.438581,34.2279,0.60848,34.8465,0.394084
14.95,35.0828,0.438581,35.1223,0.192512,34.8941,0.368304
14.96,35.1031,0.438581,34.9777,0.430542,34.9184,0.374897
14.97,35.1234,0.438581,35.2584,0.954142,34.9749,0.44618
14.98,35.1437,0.438581,35.281,0.0177158,35.0281,0.393296
14.99,35.164,0.438581,34.9601,1.00152,35.0353,0.468608
15,35.1843,0.438581,35.7816,0.912677,35.144,0.525097
15.01,35.2046,0.438581,35.3676,0.454851,35.1894,0.518614
15.02,35.2249,0.438581,34.9714,0.69398,35.1803,0.542582
15.03,35.2452,0.438581,35.0759,0.381567,35.1846,0.525046
15.04,35.2655,0.438581,35.0898,0.45957,35.1899,0.518984
15.05,35.2858,0.438581,35.633,0.562788,35.2619,0.526374
15.06,35.3061,0.438581,35.5824,0.292188,35.3198,0.499187
15.07,35.3264,0.438581,35.8211,0.591882,35.4011,0.512146
15.08,35.3467,0.438581,35.1385,0.0663897,35.3884,0.458161
15.09,35.367,0.438581,35.4481,0.348476,35.4151,0.444892
15.1,35.3873,0.438581,35.5956,-0.221443,35.457,0.361859
15.11,35.4076,0.438581,35.1441,0.760667,35.4378,0.409925
15.12,35.4278,0.438581,35.3907,0.684814,35.4508,0.443621
15.13,35.4481,0.438581,35.2277,0.417111,35.4416,0.440457
15.14,35.4684,0.438581,35.6171,0.486298,35.4816,0.44625
15.15,35.4887,0.438581,35.5634,0.189631,35.5102,0.414424
15.16,35.509,0.438581,35.5882,0.577026,35.5386,0.434211
15.17,35.5293,0.438581,36.0803,0.652638,35.625,0.461409
15.18,35.5496,0.438581,35.7506,0.77446,35.6608,0.501012
15.19,35.5699,0.438581,35.6224,-0.065685,35.6765,0.431685
15.2,35.5902,0.438581,35.9851,0.474398,35.7353,0.436855
15.21,35.6105,0.438581,35.3895,0.971882,35.7133,0.503576
15.22,35.6308,0.438581,35.7208,-0.125578,35.7343,0.426482
15.23,35.6511,0.438581,35.7458,0.552238,35.7557,0.44187
15.24,35.6714,0.438581,35.6583,0.66323,35.7636,0.469533
15.25,35.6917,0.438581,35.9184,0.824616,35.8026,0.514487
15.26,35.712,0.438581,35.7118,-0.0342849,35.8113,0.447617
15.27,35.7323,0.438581,36.0773,0.00220203,35.8642,0.392142
15.28,35.7526,0.438581,35.3303,0.700228,35.818,0.429479
15.29,35.7728,0.438581,35.3896,0.209435,35.7834,0.401756
15.3,35.7931,0.438581,35.8502,0.228991,35.8094,0.379334
15.31,35.8134,0.438581,35.7294,0.92097,35.8171,0.445591
15.32,35.8337,0.438581,35.7034,0.511993,35.8204,0.454027
15.33,35.854,0.438581,35.7137,0.752491,35.8243,0.491603
15.34,35.8743,0.438581,35.8424,1.13259,35.8433,0.572735
15.35,35.8946,0.438581,35.3232,0.139035,35.7952,0.521505
15.36,35.9149,0.438581,35.9523,0.709951,35.8301,0.546718
15.37,35.9352,0.438581,36.3269,0.706393,35.9078,0.56885
15.38,35.9555,0.438581,35.5181,0.260046,35.8761,0.53295
15.39,35.9758,0.438581,35.669,0.149235,35.8662,0.486851
15.4,35.9961,0.438581,35.8135,0.330758,35.8749,0.468104
15.41,36.0164,0.438581,36.2316,0.199354,35.9345,0.43487
15.42,36.0367,0.438581,35.58,0.483715,35.9062,0.440534
15.43,36.057,0.438581,35.9093,0.572133,35.9216,0.45666
15.44,36.0773,0.438581,36.5206,0.414584,36.0113,0.451473
15.45,36.0976,0.438581,36.6119,0.62388,36.1028,0.472936
15.46,36.1178,0.438581,35.9866,0.178402,36.1064,0.436601
15.47,36.1381,0.438581,35.785,0.0726125,36.084,0.390793
15.48,36.1584,0.438581,36.5844,-0.164129,36.1633,0.320167
15.49,36.1787,0.438581,36.2946,0.539928,36.1978,0.344702
15.5,36.199,0.438581,36.0288,0.842606,36.1952,0.404555
15.51,36.2193,0.438581,35.7632,0.860546,36.1592,0.460544
15.52,36.2396,0.438581,36.0138,0.240638,36.1577,0.433436
15.53,36.2599,0.438581,36.2878,0.502512,36.1902,0.441789
15.54,36.2802,0.438581,36.0948,0.464697,36.1948,0.444569
15.55,36.3005,0.438581,35.9782,0.748231,36.184,0.482448
15.56,36.3208,0.438581,36.56,0.598768,36.2465,0.497777
15.57,36.3411,0.438581,36.5107,0.521986,36.296,0.501926
15.58,36.3614,0.438581,35.9767,1.05991,36.2734,0.572748
15.59,36.3817,0.438581,36.5617,0.495393,36.3257,0.565805
15.6,36.402,0.438581,36.374,0.466156,36.3487,0.555861
15.61,36.4223,0.438581,36.0559,0.737657,36.3293,0.580758
15.62,36.4426,0.438581,36.1705,0.762349,36.3258,0.606119
15.63,36.4628,0.438581,36.3499,0.407216,36.3445,0.584485
15.64,36.4831,0.438581,37.3177,0.506261,36.4818,0.577358
15.65,36.5034,0.438581,35.9411,0.309814,36.4327,0.546384
15.66,36.5237,0.438581,36.9777,0.673593,36.5176,0.563934
15.67,36.544,0.438581,36.3724,0.806958,36.5178,0.596278
15.68,36.5643,0.438581,36.2207,0.229081,36.4986,0.55313
15.69,36.5846,0.438581,37.0229,0.658922,36.581,0.567995
15.7,36.6049,0.438581,36.3314,0.607274,36.5682,0.574844
15.71,36.6252,0.438581,36.5075,0.382371,36.5782,0.552873
15.72,36.6455,0.438581,35.9867,0.877239,36.5218,0.594867
15.73,36.6658,0.438581,36.548,0.472859,36.5408,0.582039
15.74,36.6861,0.438581,36.8237,0.464951,36.5919,0.569484
15.75,36.7064,0.438581,36.7724,0.653943,36.6309,0.581755
15.76,36.7267,0.438581,36.9592,0.996176,36.6888,0.635426
15.77,36.747,0.438581,36.7266,0.505606,36.7113,0.622306
15.78,36.7673,0.438581,36.9144,0.616936,36.7544,0.624353
15.79,36.7876,0.438581,36.8901,-0.0745316,36.7897,0.539834
15.8,36.8078,0.438581,36.2905,-0.124511,36.746,0.457709
15.81,36.8281,0.438581,36.7096,0.066581,36.7587,0.407862
15.82,36.8484,0.438581,37.1052,0.620946,36.819,0.432351
15.83,36.8687,0.438581,37.4412,0.100821,36.9146,0.389466
15.84,36.889,0.438581,37.2284,0.118321,36.9733,0.353216
15.85,36.9093,0.438581,36.7165,0.835765,36.9616,0.410286
15.86,36.9296,0.438581,36.9061,0.820217,36.9743,0.459621
15.87,36.9499,0.438581,37.3658,0.766282,37.0426,0.497194
15.88,36.9702,0.438581,36.5193,0.376304,36.9977,0.482252
15.89,36.9905,0.438581,36.787,0.137488,36.9903,0.439043
15.9,37.0108,0.438581,36.6223,0.322296,36.9627,0.423347
15.91,37.0311,0.438581,36.9956,0.0166402,36.984,0.371153
15.92,37.0514,0.438581,37.0112,0.458093,37.0047,0.379454
15.93,37.0717,0.438581,36.6698,0.152314,36.9802,0.348808
15.94,37.092,0.438581,36.543,0.323693,36.9419,0.342758
15.95,37.1123,0.438581,36.6256,-0.0470498,36.9175,0.29114
15.96,37.1326,0.438581,37.0412,0.270735,36.9471,0.284565
15.97,37.1529,0.438581,37.0176,0.448014,36.9704,0.300889
15.98,37.1731,0.438581,37.262,0.505441,37.0213,0.322802
15.99,37.1934,0.438581,36.7732,0.534828,37.0057,0.346216
16,37.2137,0.438581,36.984,0.59122,37.0176,0.374334
16.01,37.234,0.438581,37.6231,-0.231831,37.1077,0.296912
16.02,37.2543,0.438581,37.708,0.0273745,37.1988,0.259849
16.03,37.2746,0.438581,36.5811,0.573476,37.1394,0.294833
16.04,37.2949,0.438581,38.0083,0.526102,37.2638,0.320408
16.05,37.3152,0.438581,37.6291,0.412103,37.3277,0.329208
16.06,37.3355,0.438581,37.2325,0.933765,37.335,0.402266
16.07,37.3558,0.438581,37.1547,0.850164,37.3314,0.457432
16.08,37.3761,0.438581,37.3446,0.446542,37.3514,0.456571
16.09,37.3964,0.438581,37.4418,0.362864,37.3811,0.445344
16.1,37.4167,0.438581,37.1019,0.672786,37.3648,0.473935
16.11,37.437,0.438581,37.3856,0.769179,37.3851,0.511608
16.12,37.4573,0.438581,37.0449,0.618602,37.3603,0.526592
16.13,37.4776,0.438581,37.0857,0.198617,37.3428,0.487584
16.14,37.4979,0.438581,37.0829,0.489268,37.3263,0.488813
16.15,37.5181,0.438581,37.1652,0.541754,37.3214,0.496439
16.16,37.5384,0.438581,37.5559,0.571398,37.3653,0.506954
16.17,37.5587,0.438581,37.7416,0.466365,37.4275,0.503252
16.18,37.579,0.438581,37.7123,0.82325,37.4793,0.544431
16.19,37.5993,0.438581,37.8759,0.456101,37.5458,0.535525
16.2,37.6196,0.438581,37.5595,0.197997,37.5655,0.495274
16.21,37.6399,0.438581,38.0251,0.54135,37.6409,0.501966
16.22,37.6602,0.438581,37.9729,0.537377,37.7015,0.507449
16.23,37.6805,0.438581,37.9598,0.753297,37.7538,0.539287
16.24,37.7008,0.438581,37.6087,0.497656,37.7564,0.535917
16.25,37.7211,0.438581,37.4252,0.584491,37.7353,0.543685
16.26,37.7414,0.438581,37.6347,0.359205,37.742,0.522497
16.27,37.7617,0.438581,38.2285,0.240031,37.8216,0.488572
16.28,37.782,0.438581,37.8738,0.88333,37.8483,0.538383
16.29,37.8023,0.438581,37.8129,0.624315,37.8641,0.550731
16.3,37.8226,0.438581,37.7757,0.358687,37.8732,0.52862
16.31,37.8429,0.438581,37.4824,0.475664,37.8442,0.523336
16.32,37.8631,0.438581,37.559,0.244294,37.8273,0.489691
16.33,37.8834,0.438581,37.7333,0.0251791,37.8334,0.432135
16.34,37.9037,0.438581,38.4173,0.451008,37.9238,0.433632
16.35,37.924,0.438581,37.4883,0.626869,37.8885,0.456941
16.36,37.9443,0.438581,37.9305,0.894775,37.9116,0.511303
16.37,37.9646,0.438581,37.9043,0.0467397,37.9286,0.454252
16.38,37.9849,0.438581,37.7316,0.497973,37.9218,0.459359
16.39,38.0052,0.438581,37.4518,0.192262,37.8803,0.425799
16.4,38.0255,0.438581,38.0518,-0.192086,37.9176,0.347736
16.41,38.0458,0.438581,38.538,0.57738,38.0113,0.373753
16.42,38.0661,0.438581,37.875,0.617323,38.0122,0.402142
16.43,38.0864,0.438581,38.1122,0.530534,38.0422,0.416829
16.44,38.1067,0.438581,37.9702,0.798323,38.0509,0.463455
16.45,38.127,0.438581,38.0916,0.934277,38.0735,0.522272
16.46,38.1473,0.438581,38.3382,0.586504,38.1241,0.531637
16.47,38.1676,0.438581,38.1615,-0.297609,38.1469,0.429676
16.48,38.1879,0.438581,38.4143,0.812228,38.1985,0.476666
16.49,38.2081,0.438581,38.6822,0.0961927,38.2778,0.429486
